sku_id,product_name,category,unit_cost,selling_price,units_sold_last_12m,inventory_on_hand
SKU-11967,Kitchenware Item 1967,Kitchenware,23.75,22.86,16,338
SKU-11968,Bedding Item 1968,Bedding,58.72,75.94,4925,690
SKU-11969,Furniture Item 1969,Furniture,285.85,344.86,4896,1034
SKU-11970,Furniture Item 1970,Furniture,442.15,548.53,3725,841
SKU-11971,Bedding Item 1971,Bedding,85.82,236.14,83,90
SKU-11972,Home Decor Item 1972,Home Decor,15.0,12.95,13,540
SKU-11973,Furniture Item 1973,Furniture,622.91,615.79,20,326
SKU-11974,Furniture Item 1974,Furniture,274.56,229.64,12,493
SKU-11975,Kitchenware Item 1975,Kitchenware,35.68,29.65,35,559
SKU-11976,Kitchenware Item 1976,Kitchenware,10.37,26.93,233,16
SKU-11977,Furniture Item 1977,Furniture,301.59,271.24,4,1160
SKU-11978,Bedding Item 1978,Bedding,119.17,120.81,26,607
SKU-11979,Bedding Item 1979,Bedding,77.24,154.17,3100,251
SKU-11980,Bedding Item 1980,Bedding,68.39,77.02,3424,1110
SKU-11981,Bedding Item 1981,Bedding,123.47,110.86,18,678
SKU-11982,Kitchenware Item 1982,Kitchenware,23.83,30.38,5647,524
SKU-11983,Furniture Item 1983,Furniture,114.83,131.89,3484,1218
SKU-11984,Gardening Item 1984,Gardening,19.08,18.25,10,979
SKU-11985,Furniture Item 1985,Furniture,575.52,661.9,6459,873
SKU-11986,Bedding Item 1986,Bedding,30.65,58.84,4903,560
SKU-11987,Home Decor Item 1987,Home Decor,98.26,121.44,5299,1315
SKU-11988,Home Decor Item 1988,Home Decor,140.1,135.45,20,834
SKU-11989,Gardening Item 1989,Gardening,110.32,326.34,153,78
SKU-11990,Bedding Item 1990,Bedding,38.73,38.03,38,552
SKU-11991,Home Decor Item 1991,Home Decor,80.73,82.69,7,521
SKU-11992,Home Decor Item 1992,Home Decor,146.71,123.47,36,840
SKU-11993,Furniture Item 1993,Furniture,304.1,393.21,5428,1184
SKU-11994,Home Decor Item 1994,Home Decor,86.39,74.76,0,479
SKU-11995,Home Decor Item 1995,Home Decor,56.28,56.28,34,1112
SKU-11996,Bedding Item 1996,Bedding,118.23,136.53,2427,1490
SKU-11997,Bedding Item 1997,Bedding,57.1,59.48,24,767
SKU-11998,Furniture Item 1998,Furniture,651.13,634.69,1,1091
SKU-11999,Home Decor Item 1999,Home Decor,121.02,97.17,8,611
